id,district,type,bedrooms,bathrooms,created_at,size_m2,price_$,latitude,longitude
289,Kesrouane,Chalet,3,2,2025-03-16 14:47:49.071992+00,100,300000,33.9808,35.6856
290,Kesrouane,Chalet,2,2,2025-03-16 14:47:49.165707+00,150,450000,33.9808,35.6856
291,Kesrouane,Land,0,0,2025-03-16 14:47:49.276016+00,1390,320000,33.9808,35.6856
292,El Metn,Apartment,3,4,2025-03-16 14:47:49.4274+00,194,302500,33.9006,35.6178
293,El Metn,Apartment,3,4,2025-03-16 14:47:49.519112+00,194,242500,33.9006,35.6178
294,El Metn,Apartment,3,5,2025-03-16 14:47:49.618262+00,330,412500,33.9006,35.6178
295,El Metn,Apartment,3,3,2025-03-16 14:47:49.707517+00,140,175000,33.9006,35.6178
296,Kesrouane,Apartment,3,4,2025-03-16 14:47:49.805998+00,187,210000,33.9808,35.6856
297,Jbeil,Warehouse,1,0,2025-03-16 14:47:49.91228+00,300,115000,34.1236,35.6455
298,Kesrouane,Shop,1,0,2025-03-16 14:47:50.019475+00,300,400000,33.9808,35.6856
299,Jbeil,Land,0,0,2025-03-16 14:47:50.11888+00,1770,135000,34.1236,35.6455
300,Kesrouane,Apartment,3,4,2025-03-16 14:47:50.228246+00,300,425000,33.9808,35.6856
301,Jbeil,Residential Building,4,4,2025-03-16 14:47:50.333753+00,248,125000,34.1236,35.6455
302,Jbeil,Apartment,2,2,2025-03-16 14:47:50.435546+00,125,125000,34.1236,35.6455
303,Jbeil,Apartment,2,2,2025-03-16 14:47:50.534587+00,100,130000,34.1236,35.6455
304,Kesrouane,Apartment,3,4,2025-03-16 14:47:50.628733+00,300,350000,33.9808,35.6856
305,Kesrouane,Apartment,3,4,2025-03-16 14:47:50.727632+00,220,370000,33.9808,35.6856
306,Kesrouane,Apartment,3,4,2025-03-16 14:47:50.829015+00,211,390000,33.9808,35.6856
307,Kesrouane,Apartment,3,4,2025-03-16 14:47:50.931161+00,205,390000,33.9808,35.6856
308,Kesrouane,Apartment,3,4,2025-03-16 14:47:51.039235+00,208,375000,33.9808,35.6856
309,Kesrouane,Commercial Building,0,0,2025-03-16 14:47:51.147157+00,2000,3500000,33.9808,35.6856
310,Jbeil,Land,0,0,2025-03-16 14:47:51.248428+00,1600,560000,34.1236,35.6455
311,El Metn,Apartment,3,4,2025-03-16 14:47:51.343596+00,230,375000,33.9006,35.6178
312,Jbeil,Land,0,0,2025-03-16 14:47:51.436582+00,4756,405000,34.1236,35.6455
313,Jbeil,Apartment,2,1,2025-03-16 14:47:51.533827+00,101,58000,34.1236,35.6455
314,Batroun,Land,0,0,2025-03-16 14:47:51.624829+00,3746,330000,34.2556,35.6586
315,El Metn,Warehouse,0,0,2025-03-16 14:47:51.719697+00,327,420000,33.9006,35.6178
316,Beirut,Apartment,3,2,2025-03-16 14:47:51.816293+00,190,425000,33.8886,35.4955
317,Beirut,Apartment,2,3,2025-03-16 14:47:51.900714+00,100,320000,33.8886,35.4955
318,Batroun,Apartment,3,3,2025-03-16 14:47:51.987979+00,140,168000,34.2556,35.6586
319,Batroun,Apartment,2,2,2025-03-16 14:47:52.086686+00,109,130000,34.2556,35.6586
320,Beirut,Land,0,0,2025-03-16 14:47:52.189341+00,840,5000000,33.8886,35.4955
321,Jbeil,Chalet,2,2,2025-03-16 14:47:52.300817+00,125,400000,34.1236,35.6455
322,Jbeil,Land,0,0,2025-03-16 14:47:52.39777+00,944,280000,34.1236,35.6455
323,Jbeil,House/Villa,3,4,2025-03-16 14:47:52.490995+00,267,260000,34.1236,35.6455
324,Kesrouane,Land,0,0,2025-03-16 14:47:52.580774+00,550,170000,33.9808,35.6856
326,Kesrouane,Chalet,1,1,2025-03-16 14:47:52.771145+00,60,130000,33.9808,35.6856
327,El Metn,Apartment,3,5,2025-03-16 14:47:52.877657+00,230,415000,33.9006,35.6178
328,Beirut,Apartment,3,4,2025-03-16 14:47:52.979926+00,300,1200000,33.8886,35.4955
329,El Metn,Chalet,3,2,2025-03-16 14:47:53.088323+00,120,200000,33.9006,35.6178
330,Jbeil,Apartment,3,3,2025-03-16 14:47:53.198231+00,165,155000,34.1236,35.6455
331,Kesrouane,Office,3,0,2025-03-16 14:47:53.298955+00,140,250000,33.9808,35.6856
332,El Metn,Apartment,3,3,2025-03-16 14:47:53.443996+00,209,285000,33.9006,35.6178
333,El Metn,Land,0,0,2025-03-16 14:47:53.649385+00,495,350000,33.9006,35.6178
334,Beirut,Shop,1,0,2025-03-16 14:47:53.741677+00,100,450000,33.8886,35.4955
335,Kesrouane,Land,0,0,2025-03-16 14:47:53.834315+00,1156,400000,33.9808,35.6856
336,El Metn,Apartment,3,3,2025-03-16 14:47:53.943731+00,170,162000,33.9006,35.6178
337,Jbeil,Land,0,0,2025-03-16 14:47:54.047025+00,2080,600000,34.1236,35.6455
338,Kesrouane,Commercial Building,0,0,2025-03-16 14:47:54.147502+00,1200,250000,33.9808,35.6856
339,Beirut,Apartment,4,3,2025-03-16 14:47:54.262378+00,320,1025000,33.8886,35.4955
340,Beirut,Apartment,3,3,2025-03-16 14:47:54.535795+00,230,690000,33.8886,35.4955
341,Jbeil,Land,0,0,2025-03-16 14:47:54.649648+00,7620,300000,34.1236,35.6455
342,El Metn,Apartment,3,3,2025-03-16 14:47:54.770522+00,155,155000,33.9006,35.6178
343,Jbeil,Land,0,0,2025-03-16 14:47:54.858819+00,995,150000,34.1236,35.6455
344,El Metn,Apartment,3,5,2025-03-16 14:47:54.955814+00,300,675000,33.9006,35.6178
345,Beirut,Apartment,4,3,2025-03-16 14:47:55.066595+00,274,849000,33.8886,35.4955
346,Beirut,Apartment,3,2,2025-03-16 14:47:55.180263+00,211,400000,33.8886,35.4955
347,Jbeil,Land,0,0,2025-03-16 14:47:55.277219+00,2800,280000,34.1236,35.6455
348,Kesrouane,Land,0,0,2025-03-16 14:47:55.411718+00,851,340000,33.9808,35.6856
349,Beirut,Apartment,2,4,2025-03-16 14:47:55.571055+00,195,975000,33.8886,35.4955
350,Kesrouane,House/Villa,4,3,2025-03-16 14:47:55.678844+00,410,450000,33.9808,35.6856
351,Jbeil,Shop,1,0,2025-03-16 14:47:55.777789+00,730,350000,34.1236,35.6455
352,Jbeil,Land,0,0,2025-03-16 14:47:55.872928+00,1034,75000,34.1236,35.6455
353,Beirut,Apartment,3,3,2025-03-16 14:47:55.956433+00,240,450000,33.8886,35.4955
354,Jbeil,Shop,1,0,2025-03-16 14:47:56.079864+00,105,220000,34.1236,35.6455
355,El Metn,Apartment,2,3,2025-03-16 14:47:56.181059+00,180,150000,33.9006,35.6178
356,Jbeil,Land,0,0,2025-03-16 14:47:56.287815+00,2735,250000,34.1236,35.6455
357,Jbeil,Land,0,0,2025-03-16 14:47:56.385309+00,853,850000,34.1236,35.6455
358,Kesrouane,Apartment,3,3,2025-03-16 14:47:56.484169+00,200,360000,33.9808,35.6856
359,Baabda,Apartment,3,4,2025-03-16 14:47:56.628567+00,320,725000,33.8333,35.5442
360,Kesrouane,Commercial Building,0,0,2025-03-16 14:47:56.726826+00,1500,500000,33.9808,35.6856
361,Jbeil,Chalet,1,1,2025-03-16 14:47:56.862101+00,71,142000,34.1236,35.6455
362,Jbeil,Chalet,1,1,2025-03-16 14:47:57.02454+00,68,135000,34.1236,35.6455
363,Jbeil,Chalet,1,1,2025-03-16 14:47:57.154012+00,67,115000,34.1236,35.6455
364,Jbeil,Chalet,1,1,2025-03-16 14:47:57.258008+00,68,135000,34.1236,35.6455
365,Jbeil,Apartment,3,2,2025-03-16 14:47:57.374913+00,160,90000,34.1236,35.6455
367,El Metn,Apartment,3,2,2025-03-16 14:47:57.644338+00,190,135000,33.9006,35.6178
368,Baabda,Apartment,3,5,2025-03-16 14:47:57.744391+00,295,990000,33.8333,35.5442
369,Baabda,Apartment,3,5,2025-03-16 14:47:57.84417+00,255,835000,33.8333,35.5442
370,Baabda,Apartment,3,5,2025-03-16 14:47:57.944571+00,255,700000,33.8333,35.5442
371,El Metn,Apartment,3,4,2025-03-16 14:47:58.191252+00,300,580000,33.9006,35.6178
372,El Metn,Apartment,1,2,2025-03-16 14:47:58.286713+00,180,500000,33.9006,35.6178
373,El Metn,Apartment,3,4,2025-03-16 14:47:58.500589+00,240,230000,33.9006,35.6178
374,El Metn,Land,0,0,2025-03-16 14:47:58.734953+00,2650,780000,33.9006,35.6178
375,Kesrouane,Land,0,0,2025-03-16 14:47:58.901948+00,1500,100000,33.9808,35.6856
376,Kesrouane,Shop,1,0,2025-03-16 14:47:59.261461+00,100,125000,33.9808,35.6856
377,Jbeil,Land,0,0,2025-03-16 14:47:59.359548+00,55000,825000,34.1236,35.6455
378,El Metn,Apartment,3,4,2025-03-16 14:47:59.47899+00,300,800000,33.9006,35.6178
379,El Metn,House/Villa,0,0,2025-03-16 14:47:59.583285+00,1050,850000,33.9006,35.6178
380,El Metn,Land,0,0,2025-03-16 14:47:59.670153+00,980,220000,33.9006,35.6178
381,Kesrouane,Warehouse,2,0,2025-03-16 14:47:59.764939+00,500,250000,33.9808,35.6856
382,Kesrouane,Chalet,3,3,2025-03-16 14:47:59.851208+00,200,600000,33.9808,35.6856
383,Jbeil,Land,0,0,2025-03-16 14:47:59.953453+00,1400,280000,34.1236,35.6455
384,Jbeil,Apartment,2,2,2025-03-16 14:48:00.062427+00,85,55000,34.1236,35.6455
385,Baabda,Apartment,3,5,2025-03-16 14:48:00.154859+00,270,650000,33.8333,35.5442
386,Kesrouane,Apartment,2,2,2025-03-16 14:48:00.252001+00,105,135000,33.9808,35.6856
387,Jbeil,Apartment,3,3,2025-03-16 14:48:00.339888+00,240,175000,34.1236,35.6455
388,Kesrouane,Apartment,3,3,2025-03-16 14:48:00.44833+00,165,300000,33.9808,35.6856
389,Beirut,Apartment,3,3,2025-03-16 14:48:00.548575+00,185,500000,33.8886,35.4955
390,Baabda,Apartment,3,3,2025-03-16 14:48:00.63932+00,320,535000,33.8333,35.5442
391,El Metn,Office,1,0,2025-03-16 14:48:00.737711+00,65,70000,33.9006,35.6178
393,Kesrouane,Apartment,2,2,2025-03-16 14:48:00.940506+00,100,88000,33.9808,35.6856
395,Jbeil,House/Villa,2,4,2025-03-16 14:48:01.238921+00,500,450000,34.1236,35.6455
397,El Metn,Land,0,0,2025-03-16 14:48:01.440678+00,1100,400000,33.9006,35.6178
398,El Metn,Apartment,3,3,2025-03-16 14:48:01.552201+00,140,182000,33.9006,35.6178
399,El Metn,Apartment,4,4,2025-03-16 14:48:01.64779+00,265,420000,33.9006,35.6178
400,El Metn,Land,0,0,2025-03-16 14:48:01.760461+00,1700,300000,33.9006,35.6178
401,El Metn,Land,0,0,2025-03-16 14:48:01.856047+00,1000,500000,33.9006,35.6178
402,El Metn,Apartment,3,2,2025-03-16 14:48:01.955366+00,155,250000,33.9006,35.6178
403,Batroun,House/Villa,4,4,2025-03-16 14:48:02.04295+00,1000,850000,34.2556,35.6586
404,Jbeil,Apartment,3,3,2025-03-16 14:48:02.15913+00,300,275000,34.1236,35.6455
405,El Metn,Land,0,0,2025-03-16 14:48:02.343224+00,940,1400000,33.9006,35.6178
406,El Metn,Apartment,3,3,2025-03-16 14:48:02.436651+00,240,250000,33.9006,35.6178
407,El Metn,Apartment,2,2,2025-03-16 14:48:02.530775+00,135,115000,33.9006,35.6178
408,El Metn,Office,1,0,2025-03-16 14:48:02.62498+00,135,320000,33.9006,35.6178
409,Beirut,Office,0,0,2025-03-16 14:48:02.735669+00,400,1300000,33.8886,35.4955
410,El Metn,Land,0,0,2025-03-16 14:48:02.828993+00,932,2500000,33.9006,35.6178
412,Jbeil,Land,0,0,2025-03-16 14:48:03.025376+00,1260,378000,34.1236,35.6455
413,Beirut,Apartment,3,3,2025-03-16 14:48:03.155058+00,150,350000,33.8886,35.4955
414,Beirut,Apartment,4,4,2025-03-16 14:48:03.256524+00,350,700000,33.8886,35.4955
415,Jbeil,Apartment,3,3,2025-03-16 14:48:03.361755+00,151,160000,34.1236,35.6455
416,Kesrouane,Apartment,3,3,2025-03-16 14:48:03.466933+00,185,235000,33.9808,35.6856
417,Kesrouane,Apartment,3,3,2025-03-16 14:48:03.564815+00,165,140000,33.9808,35.6856
418,Kesrouane,Land,0,0,2025-03-16 14:48:03.701159+00,590,150000,33.9808,35.6856
419,Jbeil,Land,0,0,2025-03-16 14:48:03.807963+00,1063,320000,34.1236,35.6455
420,El Metn,House/Villa,2,3,2025-03-16 14:48:03.915997+00,1250,1800000,33.9006,35.6178
421,Baabda,Apartment,3,2,2025-03-16 14:48:04.005192+00,150,250000,33.8333,35.5442
422,Kesrouane,Apartment,3,3,2025-03-16 14:48:04.192+00,200,140000,33.9808,35.6856
423,Jbeil,Land,0,0,2025-03-16 14:48:04.285458+00,962,193000,34.1236,35.6455
424,Kesrouane,Apartment,3,3,2025-03-16 14:48:04.377944+00,177,130000,33.9808,35.6856
425,El Metn,Apartment,3,5,2025-03-16 14:48:04.486627+00,210,430000,33.9006,35.6178
426,El Metn,Land,0,0,2025-03-16 14:48:04.581229+00,300,300000,33.9006,35.6178
427,Chouf,Land,0,0,2025-03-16 14:48:04.670082+00,7500,350000,33.6947,35.5792
428,El Metn,Apartment,3,3,2025-03-16 14:48:04.809782+00,202,330000,33.9006,35.6178
429,El Metn,House/Villa,2,2,2025-03-16 14:48:04.898245+00,1100,300000,33.9006,35.6178
430,Baabda,Apartment,3,4,2025-03-16 14:48:05.004193+00,230,475000,33.8333,35.5442
431,Baabda,Apartment,3,4,2025-03-16 14:48:05.1044+00,200,299000,33.8333,35.5442
432,El Metn,Apartment,2,2,2025-03-16 14:48:05.191565+00,120,250000,33.9006,35.6178
433,El Metn,Apartment,4,4,2025-03-16 14:48:05.283544+00,240,500000,33.9006,35.6178
434,El Metn,Land,0,0,2025-03-16 14:48:05.379604+00,2649,265000,33.9006,35.6178
435,El Metn,Apartment,2,4,2025-03-16 14:48:05.476352+00,125,280000,33.9006,35.6178
436,El Metn,Apartment,3,3,2025-03-16 14:48:05.577817+00,172,315000,33.9006,35.6178
437,El Metn,Shop,1,0,2025-03-16 14:48:05.669694+00,100,165000,33.9006,35.6178
438,El Metn,Gas Station,0,0,2025-03-16 14:48:05.759536+00,1050,4500000,33.9006,35.6178
439,Batroun,Commercial Building,0,0,2025-03-16 14:48:05.854813+00,1200,1300000,34.2556,35.6586
441,Jbeil,Apartment,4,5,2025-03-16 14:48:06.127708+00,274,272000,34.1236,35.6455
442,El Metn,Shop,1,0,2025-03-16 14:48:06.235365+00,100,250000,33.9006,35.6178
443,El Metn,Land,0,0,2025-03-16 14:48:06.415439+00,1000,800000,33.9006,35.6178
444,El Metn,Apartment,3,2,2025-03-16 14:48:06.503499+00,230,150000,33.9006,35.6178
445,Beirut,Apartment,2,2,2025-03-16 14:48:06.604549+00,109,250000,33.8886,35.4955
446,Kesrouane,Land,0,0,2025-03-16 14:48:06.703345+00,900,130000,33.9808,35.6856
447,Batroun,Apartment,3,2,2025-03-16 14:48:06.804577+00,163,125000,34.2556,35.6586
448,Jbeil,Apartment,3,2,2025-03-16 14:48:06.899233+00,150,155000,34.1236,35.6455
449,Beirut,Apartment,3,4,2025-03-16 14:48:06.992446+00,340,1050000,33.8886,35.4955
450,Beirut,Apartment,2,3,2025-03-16 14:48:07.084974+00,230,1200000,33.8886,35.4955
451,El Metn,Apartment,3,3,2025-03-16 14:48:07.182443+00,200,229000,33.9006,35.6178
452,El Metn,Apartment,3,3,2025-03-16 14:48:07.280613+00,140,230000,33.9006,35.6178
453,Kesrouane,Chalet,2,2,2025-03-16 14:48:07.375762+00,132,300000,33.9808,35.6856
454,Beirut,Apartment,3,4,2025-03-16 14:48:07.464907+00,560,3000000,33.8886,35.4955
455,Jbeil,Apartment,4,4,2025-03-16 14:48:07.555335+00,300,230000,34.1236,35.6455
456,Beirut,Apartment,2,3,2025-03-16 14:48:07.656682+00,175,650000,33.8886,35.4955
457,Kesrouane,Apartment,3,3,2025-03-16 14:48:07.756658+00,185,260000,33.9808,35.6856
458,Batroun,House/Villa,2,2,2025-03-16 14:48:07.851881+00,130,400000,34.2556,35.6586
459,Jbeil,Apartment,2,1,2025-03-16 14:48:07.941101+00,100,98000,34.1236,35.6455
460,Kesrouane,Apartment,3,2,2025-03-16 14:48:08.033091+00,228,275000,33.9808,35.6856
461,Beirut,Apartment,3,3,2025-03-16 14:48:08.128821+00,235,450000,33.8886,35.4955
462,Jbeil,Apartment,3,2,2025-03-16 14:48:08.227466+00,125,125000,34.1236,35.6455
463,Jbeil,Apartment,2,2,2025-03-16 14:48:08.31595+00,115,115000,34.1236,35.6455
464,Kesrouane,Shop,2,0,2025-03-16 14:48:08.407786+00,300,380000,33.9808,35.6856
465,El Metn,Land,0,0,2025-03-16 14:48:08.508402+00,772,950000,33.9006,35.6178
466,Beirut,Apartment,3,3,2025-03-16 14:48:08.65714+00,170,450000,33.8886,35.4955
467,El Metn,Warehouse,2,0,2025-03-16 14:48:08.75623+00,400,250000,33.9006,35.6178
468,El Metn,Land,0,0,2025-03-16 14:48:08.861535+00,1802,1300000,33.9006,35.6178
469,Baabda,Apartment,4,5,2025-03-16 14:48:08.961356+00,325,735000,33.8333,35.5442
470,Jbeil,Apartment,3,3,2025-03-16 14:48:09.055885+00,150,155000,34.1236,35.6455
472,Jbeil,Apartment,2,2,2025-03-16 14:48:09.238323+00,110,120000,34.1236,35.6455
473,Jbeil,Land,0,0,2025-03-16 14:48:09.327705+00,2401,720000,34.1236,35.6455
474,Jbeil,Apartment,3,3,2025-03-16 14:48:09.424975+00,240,175000,34.1236,35.6455
475,Jbeil,Apartment,2,2,2025-03-16 14:48:09.548502+00,122,125000,34.1236,35.6455
476,Jbeil,Apartment,3,3,2025-03-16 14:48:09.650897+00,150,185000,34.1236,35.6455
477,Jbeil,Apartment,3,3,2025-03-16 14:48:09.770465+00,155,185000,34.1236,35.6455
478,Jbeil,Land,0,0,2025-03-16 14:48:09.854538+00,2025,260000,34.1236,35.6455
479,El Metn,Land,0,0,2025-03-16 14:48:09.961913+00,2300,1035000,33.9006,35.6178
480,Baabda,Apartment,2,3,2025-03-16 14:48:10.057705+00,250,500000,33.8333,35.5442
481,El Metn,Apartment,3,2,2025-03-16 14:48:10.151666+00,150,170000,33.9006,35.6178
482,Jbeil,Land,0,0,2025-03-16 14:48:10.24775+00,1260,220000,34.1236,35.6455
483,Jbeil,Land,0,0,2025-03-16 14:48:10.369361+00,5185,13000000,34.1236,35.6455
484,Beirut,Apartment,3,3,2025-03-16 14:48:10.470053+00,220,650000,33.8886,35.4955
485,Jbeil,Apartment,2,2,2025-03-16 14:48:10.615011+00,125,135000,34.1236,35.6455
486,Jbeil,Apartment,3,3,2025-03-16 14:48:10.720359+00,150,135000,34.1236,35.6455
487,Jbeil,Land,0,0,2025-03-16 14:48:10.813062+00,1100,300000,34.1236,35.6455
488,Jbeil,Land,0,0,2025-03-16 14:48:10.903142+00,622,190000,34.1236,35.6455
489,El Metn,Warehouse,1,0,2025-03-16 14:48:11.00374+00,400,325000,33.9006,35.6178
490,Jbeil,Land,0,0,2025-03-16 14:48:11.101776+00,1408,1500000,34.1236,35.6455
491,El Metn,Apartment,3,3,2025-03-16 14:48:11.221921+00,180,300000,33.9006,35.6178
492,Jbeil,Apartment,3,3,2025-03-16 14:48:11.312742+00,160,110000,34.1236,35.6455
493,Jbeil,Land,0,0,2025-03-16 14:48:11.40868+00,1200,240000,34.1236,35.6455
494,Jbeil,Apartment,3,3,2025-03-16 14:48:11.501138+00,150,155000,34.1236,35.6455
495,Beirut,Land,0,0,2025-03-16 14:48:11.596853+00,324,1450000,33.8886,35.4955
496,El Metn,Apartment,3,4,2025-03-16 14:48:11.692014+00,275,500000,33.9006,35.6178
497,El Metn,Apartment,3,4,2025-03-16 14:48:11.77871+00,355,900000,33.9006,35.6178
498,Baabda,Apartment,3,3,2025-03-16 14:48:11.8659+00,180,280000,33.8333,35.5442
499,Jbeil,Apartment,2,2,2025-03-16 14:48:11.951996+00,100,76000,34.1236,35.6455
500,Jbeil,Apartment,2,2,2025-03-16 14:48:12.051464+00,125,135000,34.1236,35.6455
501,Jbeil,House/Villa,3,3,2025-03-16 14:48:12.15668+00,300,300000,34.1236,35.6455
502,Kesrouane,Apartment,2,2,2025-03-16 14:48:12.256875+00,165,290000,33.9808,35.6856
503,Jbeil,Apartment,4,5,2025-03-16 14:48:12.354588+00,192,160000,34.1236,35.6455
504,Batroun,Land,0,0,2025-03-16 14:48:12.675852+00,4700,330000,34.2556,35.6586
505,Batroun,Land,0,0,2025-03-16 14:48:12.771498+00,3700,295000,34.2556,35.6586
506,Batroun,House/Villa,3,3,2025-03-16 14:48:12.865559+00,2535,450000,34.2556,35.6586
507,Kesrouane,Chalet,2,2,2025-03-16 14:48:12.967449+00,130,270000,33.9808,35.6856
508,El Metn,Apartment,3,3,2025-03-16 14:48:13.061608+00,155,135000,33.9006,35.6178
509,El Metn,House/Villa,4,3,2025-03-16 14:48:13.166505+00,1360,550000,33.9006,35.6178
510,El Metn,Land,0,0,2025-03-16 14:48:13.267007+00,1043,935000,33.9006,35.6178
511,El Metn,Land,0,0,2025-03-16 14:48:13.365328+00,1268,1140000,33.9006,35.6178
512,El Metn,Land,0,0,2025-03-16 14:48:13.471402+00,8418,1600000,33.9006,35.6178
513,Kesrouane,Land,0,0,2025-03-16 14:48:13.574344+00,5250,1100000,33.9808,35.6856
514,Kesrouane,Land,0,0,2025-03-16 14:48:13.66776+00,3373,700000,33.9808,35.6856
515,Kesrouane,Land,0,0,2025-03-16 14:48:13.795401+00,1600,200000,33.9808,35.6856
516,Jbeil,Apartment,3,2,2025-03-16 14:48:13.896333+00,170,155000,34.1236,35.6455
517,Jbeil,Apartment,2,2,2025-03-16 14:48:13.989704+00,110,137500,34.1236,35.6455
518,El Metn,Shop,1,0,2025-03-16 14:48:14.089309+00,270,290000,33.9006,35.6178
519,El Metn,Apartment,3,0,2025-03-16 14:48:14.172842+00,135,165000,33.9006,35.6178
520,Kesrouane,Chalet,2,2,2025-03-16 14:48:14.257597+00,100,110000,33.9808,35.6856
521,Jbeil,Apartment,3,2,2025-03-16 14:48:14.34519+00,145,115000,34.1236,35.6455
522,Jbeil,Chalet,2,2,2025-03-16 14:48:14.448365+00,100,75000,34.1236,35.6455
523,Kesrouane,Apartment,3,4,2025-03-16 14:48:14.68052+00,265,145000,33.9808,35.6856
524,El Metn,Apartment,4,4,2025-03-16 14:48:14.771306+00,340,700000,33.9006,35.6178
525,El Metn,Apartment,3,3,2025-03-16 14:48:14.871732+00,300,380000,33.9006,35.6178
526,Batroun,Apartment,2,2,2025-03-16 14:48:14.964122+00,135,150000,34.2556,35.6586
527,Kesrouane,Chalet,1,1,2025-03-16 14:48:15.063259+00,50,140000,33.9808,35.6856
528,Kesrouane,Apartment,3,3,2025-03-16 14:48:15.162708+00,168,190000,33.9808,35.6856
529,El Metn,Apartment,3,3,2025-03-16 14:48:15.262042+00,170,440000,33.9006,35.6178
530,Jbeil,Apartment,2,2,2025-03-16 14:48:15.383467+00,100,144000,34.1236,35.6455
531,El Metn,Office,1,0,2025-03-16 14:48:15.467789+00,60,230000,33.9006,35.6178
532,Batroun,Apartment,3,2,2025-03-16 14:48:15.570773+00,150,150000,34.2556,35.6586
533,Kesrouane,Apartment,2,2,2025-03-16 14:48:15.669137+00,170,90000,33.9808,35.6856
534,Batroun,Land,0,0,2025-03-16 14:48:15.753612+00,1505,400000,34.2556,35.6586
535,Batroun,Apartment,2,2,2025-03-16 14:48:15.840192+00,115,125000,34.2556,35.6586
536,El Metn,Apartment,3,3,2025-03-16 14:48:15.933295+00,325,460000,33.9006,35.6178
537,El Metn,Land,0,0,2025-03-16 14:48:16.054515+00,3675,640000,33.9006,35.6178
538,Beirut,Apartment,3,2,2025-03-16 14:48:16.169329+00,180,350000,33.8886,35.4955
539,Jbeil,Land,0,0,2025-03-16 14:48:16.257423+00,1253,110000,34.1236,35.6455
540,El Metn,Apartment,3,4,2025-03-16 14:48:16.417502+00,560,1200000,33.9006,35.6178
541,Batroun,Chalet,1,0,2025-03-16 14:48:16.593106+00,51,185000,34.2556,35.6586
542,Batroun,House/Villa,2,2,2025-03-16 14:48:16.703376+00,150,170000,34.2556,35.6586
543,Batroun,Land,0,0,2025-03-16 14:48:16.800962+00,4500,180000,34.2556,35.6586
544,Jbeil,Apartment,2,3,2025-03-16 14:48:16.904413+00,150,180000,34.1236,35.6455
545,Beirut,Shop,1,0,2025-03-16 14:48:16.997646+00,20,70000,33.8886,35.4955
546,Batroun,Land,0,0,2025-03-16 14:48:17.099125+00,11200,1120000,34.2556,35.6586
547,Kesrouane,House/Villa,0,0,2025-03-16 14:48:17.209162+00,1760,1800000,33.9808,35.6856
548,Batroun,Land,0,0,2025-03-16 14:48:17.298063+00,5860,470000,34.2556,35.6586
549,Kesrouane,Chalet,1,1,2025-03-16 14:48:17.382347+00,45,175000,33.9808,35.6856
551,Batroun,Apartment,3,3,2025-03-16 14:48:17.565547+00,153,150000,34.2556,35.6586
552,Baabda,Apartment,3,4,2025-03-16 14:48:17.670579+00,240,550000,33.8333,35.5442
553,Beirut,Apartment,2,3,2025-03-16 14:48:17.761559+00,180,700000,33.8886,35.4955
554,Kesrouane,Land,0,0,2025-03-16 14:48:17.862102+00,650,500000,33.9808,35.6856
555,Beirut,Apartment,3,4,2025-03-16 14:48:17.96365+00,159,300000,33.8886,35.4955
556,Kesrouane,Apartment,2,2,2025-03-16 14:48:18.055998+00,110,96000,33.9808,35.6856
557,El Metn,Apartment,3,4,2025-03-16 14:48:18.153301+00,280,310000,33.9006,35.6178
558,Batroun,Land,0,0,2025-03-16 14:48:18.253997+00,9000,750000,34.2556,35.6586
559,Batroun,Land,0,0,2025-03-16 14:48:18.350181+00,5348,560000,34.2556,35.6586
560,El Metn,Land,0,0,2025-03-16 14:48:18.448072+00,1392,1200000,33.9006,35.6178
561,Jbeil,Office,1,0,2025-03-16 14:48:18.55244+00,65,80000,34.1236,35.6455
562,El Metn,Commercial Building,4,0,2025-03-16 14:48:18.671645+00,4200,2600000,33.9006,35.6178
563,Kesrouane,Warehouse,2,0,2025-03-16 14:48:18.787736+00,300,185000,33.9808,35.6856
564,Jbeil,Land,0,0,2025-03-16 14:48:18.884345+00,999,200000,34.1236,35.6455
566,Jbeil,Land,0,0,2025-03-16 14:48:19.06906+00,906,200000,34.1236,35.6455
567,Kesrouane,Shop,2,0,2025-03-16 14:48:19.171143+00,102,195000,33.9808,35.6856
568,Kesrouane,Land,0,0,2025-03-16 14:48:19.267628+00,1200,950000,33.9808,35.6856
569,Kesrouane,Apartment,3,3,2025-03-16 14:48:19.376501+00,200,450000,33.9808,35.6856
570,Jbeil,Land,0,0,2025-03-16 14:48:19.4829+00,1260,250000,34.1236,35.6455
571,Jbeil,Apartment,3,3,2025-03-16 14:48:19.584801+00,140,150000,34.1236,35.6455
