City,District,Province,Type,Size m²,Bedrooms,Bathrooms,Price $,Latitude,Longitude
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,300,3,3,300000,33.9808,35.6856
Mazraat Yachouh,El Metn,Mount Lebanon,Apartment,156,3,3,250000,33.9006,35.6178
Louaize,Baabda,Mount Lebanon,Apartment,170,3,3,330000,33.8333,35.5442
Louaize,Baabda,Mount Lebanon,Apartment,270,4,5,370000,33.8333,35.5442
Beit el Chaar,El Metn,Mount Lebanon,Apartment,210,3,3,250000,33.9006,35.6178
Antelias,El Metn,Mount Lebanon,Apartment,190,3,3,350000,33.9006,35.6178
Baabdat,El Metn,Mount Lebanon,Apartment,270,4,4,290000,33.9006,35.6178
Achrafieh,Beirut,Beirut,Shop,42,1,0,125000,33.8886,35.4955
Tarchich,Baabda,Mount Lebanon,Land,948,0,0,95000,33.8333,35.5442
Adma,Kesrouane,Mount Lebanon,Apartment,500,4,5,1800000,33.9808,35.6856
Ain Saadeh,El Metn,Mount Lebanon,Apartment,600,6,6,825000,33.9006,35.6178
Dbayeh,El Metn,Mount Lebanon,Apartment,300,3,4,650000,33.9006,35.6178
Faytroun,Kesrouane,Mount Lebanon,Land,1300,0,0,650000,33.9808,35.6856
Hosrayel,Jbeil,Mount Lebanon,Residential Building,1400,0,0,400000,34.1236,35.6455
Mechmech,Jbeil,Mount Lebanon,Chalet,98,2,2,65000,34.1236,35.6455
Mechmech,Jbeil,Mount Lebanon,House/Villa,262,4,3,170000,34.1236,35.6455
Batroun,Batroun,North,Apartment,140,3,2,160000,34.2556,35.6586
Jal el Dib,El Metn,Mount Lebanon,Apartment,190,3,2,170000,33.9006,35.6178
Qannabet Broumana,El Metn,Mount Lebanon,Apartment,220,3,4,395000,33.9006,35.6178
Dik El Mehdi,El Metn,Mount Lebanon,Apartment,147,3,2,180000,33.9006,35.6178
Sahel Alma,Kesrouane,Mount Lebanon,Apartment,300,3,4,495000,33.9808,35.6856
okaybe,Kesrouane,Mount Lebanon,Land,16362,0,0,1600000,33.9808,35.6856
Zouk Mikael,Kesrouane,Mount Lebanon,Apartment,105,2,2,126000,33.9808,35.6856
Zouk Mikael,Kesrouane,Mount Lebanon,Apartment,173,3,3,173000,33.9808,35.6856
Bouchrieh,El Metn,Mount Lebanon,Office,120,1,0,250000,33.9006,35.6178
Nabey,El Metn,Mount Lebanon,Apartment,118,3,3,265000,33.9006,35.6178
Jbeil,Jbeil,Mount Lebanon,Shop,168,1,0,450000,34.1236,35.6455
Ajaltoun,Kesrouane,Mount Lebanon,House/Villa,550,5,6,650000,33.9808,35.6856
Edde,Jbeil,Mount Lebanon,Land,1592,0,0,240000,34.1236,35.6455
Achrafieh,Beirut,Beirut,Apartment,180,3,3,300000,33.8886,35.4955
Jdayel,Jbeil,Mount Lebanon,Apartment,125,2,2,125000,34.1236,35.6455
Aamchit,Jbeil,Mount Lebanon,Shop,50,0,0,55000,34.1236,35.6455
Zouk Mikael,Kesrouane,Mount Lebanon,Apartment,190,3,4,220000,33.9808,35.6856
Halat,Jbeil,Mount Lebanon,Apartment,185,3,3,260000,34.1236,35.6455
Adma,Kesrouane,Mount Lebanon,Apartment,400,4,4,590000,33.9808,35.6856
Bsalim,El Metn,Mount Lebanon,Apartment,175,3,3,550000,33.9006,35.6178
Bsalim,El Metn,Mount Lebanon,Apartment,175,3,3,350000,33.9006,35.6178
Halat,Jbeil,Mount Lebanon,Apartment,120,2,2,120000,34.1236,35.6455
Kaslik,Kesrouane,Mount Lebanon,Chalet,60,1,1,350000,33.9808,35.6856
Sarba,Kesrouane,Mount Lebanon,Apartment,400,4,5,900000,33.9808,35.6856
Mechmech,Jbeil,Mount Lebanon,Land,9150,0,0,366000,34.1236,35.6455
Kfar Kida,Jbeil,Mount Lebanon,Land,7682,0,0,1500000,34.1236,35.6455
Haqel,Jbeil,Mount Lebanon,Land,1000,0,0,70000,34.1236,35.6455
Gherfine,Jbeil,Mount Lebanon,Apartment,135,3,1,100000,34.1236,35.6455
Gherfine,Jbeil,Mount Lebanon,Land,1100,0,0,195000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,135,3,3,90000,34.1236,35.6455
Blat,Jbeil,Mount Lebanon,Apartment,142,3,3,300000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,268,4,4,245000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,168,3,3,170000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,168,3,3,160000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,120,2,2,115000,34.1236,35.6455
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,165,3,2,120000,33.9808,35.6856
Jounieh,Kesrouane,Mount Lebanon,Apartment,145,3,2,135000,33.9808,35.6856
Aamchit,Jbeil,Mount Lebanon,Apartment,176,3,3,166000,34.1236,35.6455
Yarzeh,Baabda,Mount Lebanon,Apartment,450,4,5,1300000,33.8333,35.5442
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,130,2,3,200000,33.9808,35.6856
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,134,2,2,200000,33.9808,35.6856
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,146,2,2,200000,33.9808,35.6856
Zouk Mosbeh,Kesrouane,Mount Lebanon,Shop,266,1,0,400000,33.9808,35.6856
Zouk Mosbeh,Kesrouane,Mount Lebanon,Shop,175,1,0,300000,33.9808,35.6856
Hboub,Jbeil,Mount Lebanon,Apartment,250,5,4,260000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,126,2,2,155000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,155,3,2,125000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,162,3,3,140000,34.1236,35.6455
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,108,2,2,125000,33.9808,35.6856
Hboub,Jbeil,Mount Lebanon,Apartment,155,3,3,230000,34.1236,35.6455
Jdeideh,El Metn,Mount Lebanon,Office,55,1,0,120000,33.9006,35.6178
Jbeil,Jbeil,Mount Lebanon,Apartment,183,2,3,140000,34.1236,35.6455
Halat,Jbeil,Mount Lebanon,Apartment,250,3,3,230000,34.1236,35.6455
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,190,3,3,230000,33.9808,35.6856
Batha,Kesrouane,Mount Lebanon,Land,7354,0,0,2000000,33.9808,35.6856
Ain Saadeh,El Metn,Mount Lebanon,Apartment,195,3,3,350000,33.9006,35.6178
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,270,3,4,300000,33.9808,35.6856
Horsh Tabet,El Metn,Mount Lebanon,Apartment,420,3,6,1000000,33.9006,35.6178
Bentaael,Jbeil,Mount Lebanon,Land,2980,0,0,250000,34.1236,35.6455
Edde,Jbeil,Mount Lebanon,Land,9782,0,0,1500000,34.1236,35.6455
Hadath,Baabda,Mount Lebanon,Apartment,230,3,4,300000,33.8333,35.5442
okaybe,Kesrouane,Mount Lebanon,Apartment,100,2,2,95000,33.9808,35.6856
Hboub,Jbeil,Mount Lebanon,Apartment,150,2,2,202000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,115,3,3,155000,34.1236,35.6455
Blat,Jbeil,Mount Lebanon,Apartment,195,3,3,180000,34.1236,35.6455
Faytroun,Kesrouane,Mount Lebanon,House/Villa,1000,12,9,800000,33.9808,35.6856
Halat,Jbeil,Mount Lebanon,Apartment,290,3,3,180000,34.1236,35.6455
Basbina,Batroun,North,Apartment,230,4,4,400000,34.2556,35.6586
Fidar,Jbeil,Mount Lebanon,House/Villa,1200,8,9,1300000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,175,3,3,175000,34.1236,35.6455
Zouk Mosbeh,Kesrouane,Mount Lebanon,Commercial Building,6550,0,0,7500000,33.9808,35.6856
Bsalim,El Metn,Mount Lebanon,Apartment,230,5,5,550000,33.9006,35.6178
Laqlouq,Jbeil,Mount Lebanon,Land,2195,0,0,250000,34.1236,35.6455
Ehmej,Jbeil,Mount Lebanon,Land,1435,0,0,150000,34.1236,35.6455
Mastita,Jbeil,Mount Lebanon,Apartment,125,2,2,155000,34.1236,35.6455
Shayle,Kesrouane,Mount Lebanon,House/Villa,900,8,8,1000000,33.9808,35.6856
Halat,Jbeil,Mount Lebanon,Residential Building,2000,6,0,4000000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Land,1326,0,0,550000,34.1236,35.6455
Aoukar,El Metn,Mount Lebanon,Land,1200,0,0,1200000,33.9006,35.6178
Aoukar,El Metn,Mount Lebanon,Warehouse,1550,0,0,1080000,33.9006,35.6178
Laqlouq,Jbeil,Mount Lebanon,House/Villa,1000,3,3,400000,34.1236,35.6455
chnaniir,Kesrouane,Mount Lebanon,House/Villa,1092,4,6,800000,33.9808,35.6856
Bsalim,El Metn,Mount Lebanon,Apartment,220,3,3,360000,33.9006,35.6178
Achkout,Kesrouane,Mount Lebanon,House/Villa,300,2,5,500000,33.9808,35.6856
Aamchit,Jbeil,Mount Lebanon,Apartment,250,3,3,180000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,Apartment,167,3,2,130000,34.1236,35.6455
Antelias,El Metn,Mount Lebanon,Shop,940,2,0,4250000,33.9006,35.6178
Monsef,Jbeil,Mount Lebanon,Land,2738,0,0,750000,34.1236,35.6455
Beit Hebak,Jbeil,Mount Lebanon,Land,2300,0,0,200000,34.1236,35.6455
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,185,3,3,160000,33.9808,35.6856
Fidar,Jbeil,Mount Lebanon,Apartment,185,3,3,225000,34.1236,35.6455
Mazraat Yachouh,El Metn,Mount Lebanon,House/Villa,150,2,2,650000,33.9006,35.6178
Jbeil,Jbeil,Mount Lebanon,Apartment,250,3,3,250000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,Office,35,1,0,55000,34.1236,35.6455
Baabda,Baabda,Mount Lebanon,Apartment,340,3,4,1000000,33.8333,35.5442
Barbara,Jbeil,Mount Lebanon,Land,2477,0,0,750000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,Land,1139,0,0,1200000,34.1236,35.6455
Biakout,El Metn,Mount Lebanon,Apartment,135,2,1,130000,33.9006,35.6178
Blat,Jbeil,Mount Lebanon,Apartment,110,2,2,100000,34.1236,35.6455
Kfour,Kesrouane,Mount Lebanon,Land,1020,0,0,250000,33.9808,35.6856
Ghosta,Kesrouane,Mount Lebanon,House/Villa,400,3,4,410000,33.9808,35.6856
Adma,Kesrouane,Mount Lebanon,House/Villa,260,3,5,600000,33.9808,35.6856
Dbayeh,El Metn,Mount Lebanon,Office,106,1,0,350000,33.9006,35.6178
Tabarja,Kesrouane,Mount Lebanon,Apartment,150,3,2,180000,33.9808,35.6856
Tabarja,Kesrouane,Mount Lebanon,Apartment,120,2,2,210000,33.9808,35.6856
Lehfed,Jbeil,Mount Lebanon,Land,2550,0,0,217000,34.1236,35.6455
Chikhane,Jbeil,Mount Lebanon,Land,10000,0,0,3250000,34.1236,35.6455
Braij,Jbeil,Mount Lebanon,Land,1162,0,0,300000,34.1236,35.6455
Blat,Jbeil,Mount Lebanon,Land,1890,0,0,1600000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,Land,850,0,0,210000,34.1236,35.6455
Aamchit,Jbeil,Mount Lebanon,Land,775,0,0,250000,34.1236,35.6455
Bouchrieh,El Metn,Mount Lebanon,Office,80,1,0,155000,33.9006,35.6178
Jbeil,Jbeil,Mount Lebanon,Office,133,1,0,210000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,Warehouse,975,2,0,350000,34.1236,35.6455
Aamchit,Jbeil,Mount Lebanon,Shop,60,1,0,100000,34.1236,35.6455
Achrafieh,Beirut,Beirut,Apartment,383,4,4,1100000,33.8886,35.4955
Qartaboun,Jbeil,Mount Lebanon,Apartment,215,3,3,155000,34.1236,35.6455
Qartaboun,Jbeil,Mount Lebanon,Apartment,115,2,2,125000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,House/Villa,1275,6,7,2750000,34.1236,35.6455
Aabeidat,Jbeil,Mount Lebanon,House/Villa,2500,4,4,800000,34.1236,35.6455
Aamchit,Jbeil,Mount Lebanon,Land,739,0,0,400000,34.1236,35.6455
Achrafieh,Beirut,Beirut,Land,570,0,0,3500000,33.8886,35.4955
Edde,Batroun,North,Land,1150,0,0,100000,34.2556,35.6586
Blat,Jbeil,Mount Lebanon,Land,2234,0,0,500000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,Office,78,1,0,145000,34.1236,35.6455
Jdayel,Jbeil,Mount Lebanon,House/Villa,1207,3,3,700000,34.1236,35.6455
Achrafieh,Beirut,Beirut,Shop,148,1,0,250000,33.8886,35.4955
Achrafieh,Beirut,Beirut,Shop,74,1,0,185000,33.8886,35.4955
Bsalim,El Metn,Mount Lebanon,Warehouse,862,5,0,862000,33.9006,35.6178
Zalka,El Metn,Mount Lebanon,Shop,588,2,0,1100000,33.9006,35.6178
kfarhbeib,Kesrouane,Mount Lebanon,Apartment,265,5,6,485000,33.9808,35.6856
Naccache,El Metn,Mount Lebanon,Land,715,0,0,800000,33.9006,35.6178
Baabda,Baabda,Mount Lebanon,Land,1070,0,0,1925000,33.8333,35.5442
Aatchane,El Metn,Mount Lebanon,House/Villa,400,3,3,850000,33.9006,35.6178
Jbeil,Jbeil,Mount Lebanon,Apartment,193,2,3,400000,34.1236,35.6455
Barbara,Jbeil,Mount Lebanon,House/Villa,550,4,5,1000000,34.1236,35.6455
Adma,Kesrouane,Mount Lebanon,Apartment,208,3,4,575000,33.9808,35.6856
Haret Sakher,Kesrouane,Mount Lebanon,Apartment,180,3,3,160000,33.9808,35.6856
Bsalim,El Metn,Mount Lebanon,Apartment,270,4,3,350000,33.9006,35.6178
Rabweh,El Metn,Mount Lebanon,Apartment,300,4,4,550000,33.9006,35.6178
Bsalim,El Metn,Mount Lebanon,Apartment,250,3,3,315000,33.9006,35.6178
Bsalim,El Metn,Mount Lebanon,House/Villa,900,4,6,850000,33.9006,35.6178
Dora,El Metn,Mount Lebanon,Office,800,0,0,1200000,33.9006,35.6178
Hboub,Jbeil,Mount Lebanon,Apartment,160,3,3,140000,34.1236,35.6455
kfarhbeib,Kesrouane,Mount Lebanon,Apartment,320,4,6,650000,33.9808,35.6856
Sahel Alma,Kesrouane,Mount Lebanon,Apartment,300,5,7,950000,33.9808,35.6856
Blat,Jbeil,Mount Lebanon,Apartment,100,2,2,100000,34.1236,35.6455
okaybe,Kesrouane,Mount Lebanon,Apartment,150,3,2,100000,33.9808,35.6856
Kfar Aabida,Batroun,North,Land,2806,0,0,910000,34.2556,35.6586
Kfar Aabida,Batroun,North,Land,1236,0,0,400000,34.2556,35.6586
Ghalboun,Jbeil,Mount Lebanon,Land,11858,0,0,760000,34.1236,35.6455
Adma,Kesrouane,Mount Lebanon,Land,1000,0,0,1000000,33.9808,35.6856
Ghadir,Kesrouane,Mount Lebanon,Shop,110,1,0,150000,33.9808,35.6856
Hboub,Jbeil,Mount Lebanon,House/Villa,1000,4,6,1000000,34.1236,35.6455
Aamchit,Jbeil,Mount Lebanon,Apartment,250,3,3,300000,34.1236,35.6455
Laqlouq,Jbeil,Mount Lebanon,House/Villa,220,4,4,450000,34.1236,35.6455
Chwaya,El Metn,Mount Lebanon,Land,1110,0,0,370000,33.9006,35.6178
Haret Sakher,Kesrouane,Mount Lebanon,Land,1503,0,0,1800000,33.9808,35.6856
Thoum,Batroun,North,Land,1440,0,0,275000,34.2556,35.6586
Chabtine,Batroun,North,Land,2000,0,0,100000,34.2556,35.6586
Bijdarfel,Batroun,North,Land,1952,0,0,195000,34.2556,35.6586
Jbeil,Jbeil,Mount Lebanon,Apartment,280,6,5,350000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,House/Villa,310,3,3,290000,34.1236,35.6455
Mechmech,Jbeil,Mount Lebanon,Chalet,79,2,2,83000,34.1236,35.6455
Laqlouq,Jbeil,Mount Lebanon,Chalet,68,1,1,135000,34.1236,35.6455
Kfar Hata,Koura,North,House/Villa,530,3,2,840000,34.3294,35.7931
Gherfine,Jbeil,Mount Lebanon,Land,960,0,0,144000,34.1236,35.6455
Halat,Jbeil,Mount Lebanon,Apartment,175,3,3,220000,34.1236,35.6455
Halat,Jbeil,Mount Lebanon,Apartment,220,3,3,340000,34.1236,35.6455
Antelias,El Metn,Mount Lebanon,Apartment,230,3,3,437000,33.9006,35.6178
Sahel Alma,Kesrouane,Mount Lebanon,Land,1003,0,0,750000,33.9808,35.6856
Sahel Alma,Kesrouane,Mount Lebanon,Land,1009,0,0,750000,33.9808,35.6856
Jal el Dib,El Metn,Mount Lebanon,Apartment,165,3,3,350000,33.9006,35.6178
Hboub,Jbeil,Mount Lebanon,Apartment,120,2,2,110000,34.1236,35.6455
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,130,2,2,120000,33.9808,35.6856
Dora,El Metn,Mount Lebanon,Office,160,1,0,380000,33.9006,35.6178
Dora,El Metn,Mount Lebanon,Office,265,2,0,530000,33.9006,35.6178
Achrafieh,Beirut,Beirut,Apartment,100,1,1,300000,33.8886,35.4955
Kfaryassine,Kesrouane,Mount Lebanon,Apartment,175,3,3,180000,33.9808,35.6856
Mar Takla,Baabda,Mount Lebanon,Apartment,267,3,4,545000,33.8333,35.5442
Adma,Kesrouane,Mount Lebanon,Land,986,0,0,1400000,33.9808,35.6856
Sarba,Kesrouane,Mount Lebanon,Shop,250,1,0,850000,33.9808,35.6856
Hboub,Jbeil,Mount Lebanon,Land,1263,0,0,550000,34.1236,35.6455
Blat,Jbeil,Mount Lebanon,Land,910,0,0,320000,34.1236,35.6455
Zikrit,El Metn,Mount Lebanon,Apartment,95,2,2,215000,33.9006,35.6178
Halat,Jbeil,Mount Lebanon,Apartment,312,4,3,550000,34.1236,35.6455
Ajaltoun,Kesrouane,Mount Lebanon,House/Villa,410,4,4,1000000,33.9808,35.6856
Halat,Jbeil,Mount Lebanon,Land,1651,0,0,1100000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,Office,72,1,0,140000,34.1236,35.6455
Aamchit,Jbeil,Mount Lebanon,Apartment,115,2,2,103000,34.1236,35.6455
Aamchit,Jbeil,Mount Lebanon,Apartment,124,2,2,130000,34.1236,35.6455
Blat,Jbeil,Mount Lebanon,Apartment,185,3,3,135000,34.1236,35.6455
Bouar,Kesrouane,Mount Lebanon,Apartment,180,3,4,135000,33.9808,35.6856
Bouar,Kesrouane,Mount Lebanon,Apartment,165,3,3,135000,33.9808,35.6856
Jbeil,Jbeil,Mount Lebanon,Land,8000,0,0,800000,34.1236,35.6455
Hsarat,Jbeil,Mount Lebanon,Land,10126,0,0,300000,34.1236,35.6455
Mtayleb,El Metn,Mount Lebanon,Apartment,260,3,4,525000,33.9006,35.6178
Mazraat Yachouh,El Metn,Mount Lebanon,Warehouse,400,1,0,225000,33.9006,35.6178
Mazraat Yachouh,El Metn,Mount Lebanon,Apartment,330,3,3,325000,33.9006,35.6178
Sahel Alma,Kesrouane,Mount Lebanon,Apartment,370,3,5,725000,33.9808,35.6856
Jbeil,Jbeil,Mount Lebanon,Apartment,235,3,4,300000,34.1236,35.6455
Gherfine,Jbeil,Mount Lebanon,House/Villa,340,5,3,1000000,34.1236,35.6455
Jdeideh,El Metn,Mount Lebanon,Office,171,2,0,265000,33.9006,35.6178
Klayaat,Kesrouane,Mount Lebanon,Land,1200,0,0,200000,33.9808,35.6856
Mechmech,Jbeil,Mount Lebanon,Land,1964,0,0,118000,34.1236,35.6455
Batroun,Batroun,North,House/Villa,600,4,5,2000000,34.2556,35.6586
Basbina,Batroun,North,Apartment,110,2,2,137500,34.2556,35.6586
Yahchouch,Kesrouane,Mount Lebanon,Land,1010,0,0,100000,33.9808,35.6856
Jouret Al Ballout,El Metn,Mount Lebanon,House/Villa,1150,16,9,6500000,33.9006,35.6178
Jouret Al Ballout,El Metn,Mount Lebanon,Apartment,450,3,6,1150000,33.9006,35.6178
Jeita,Kesrouane,Mount Lebanon,Shop,200,1,0,265000,33.9808,35.6856
Rabweh,El Metn,Mount Lebanon,Apartment,200,3,3,420000,33.9006,35.6178
Monsef,Jbeil,Mount Lebanon,Land,1196,0,0,370000,34.1236,35.6455
Antelias,El Metn,Mount Lebanon,Apartment,137,2,3,330000,33.9006,35.6178
Obaydat,Jbeil,Mount Lebanon,House/Villa,400,4,5,360000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Apartment,100,2,2,120000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,House/Villa,943,6,9,550000,34.1236,35.6455
Halat,Jbeil,Mount Lebanon,House/Villa,500,4,4,1600000,34.1236,35.6455
chnaniir,Kesrouane,Mount Lebanon,Apartment,170,3,3,110000,33.9808,35.6856
Beit el Chaar,El Metn,Mount Lebanon,Apartment,250,3,4,570000,33.9006,35.6178
Beit el Chaar,El Metn,Mount Lebanon,Apartment,250,3,4,850000,33.9006,35.6178
Batroun,Batroun,North,Apartment,177,3,3,200000,34.2556,35.6586
Mazraat Yachouh,El Metn,Mount Lebanon,Apartment,200,4,4,270000,33.9006,35.6178
Jbeil,Jbeil,Mount Lebanon,Apartment,185,3,3,150000,34.1236,35.6455
Bouchrieh,El Metn,Mount Lebanon,Commercial Building,1400,0,0,1100000,33.9006,35.6178
Blat,Jbeil,Mount Lebanon,Apartment,200,3,3,200000,34.1236,35.6455
Antelias,El Metn,Mount Lebanon,Apartment,218,3,3,275000,33.9006,35.6178
Jouret Al Ballout,El Metn,Mount Lebanon,House/Villa,1100,6,5,2000000,33.9006,35.6178
Aamchit,Jbeil,Mount Lebanon,Shop,560,1,0,250000,34.1236,35.6455
Okaybe,Kesrouane,Mount Lebanon,Apartment,170,3,3,140000,33.9808,35.6856
Baabdat,El Metn,Mount Lebanon,House/Villa,770,6,8,1750000,33.9006,35.6178
Racha,Batroun,North,Land,2708,0,0,200000,34.2556,35.6586
Blat,Jbeil,Mount Lebanon,Apartment,150,2,3,195000,34.1236,35.6455
Beit el Chaar,El Metn,Mount Lebanon,Apartment,285,3,3,580000,33.9006,35.6178
Zalka,El Metn,Mount Lebanon,Apartment,150,3,3,225000,33.9006,35.6178
Bouchrieh,El Metn,Mount Lebanon,Apartment,250,4,3,375000,33.9006,35.6178
Mtayleb,El Metn,Mount Lebanon,Apartment,255,3,3,435000,33.9006,35.6178
Rawda,El Metn,Mount Lebanon,Apartment,140,3,2,295000,33.9006,35.6178
Adma,Kesrouane,Mount Lebanon,Apartment,220,3,3,350000,33.9808,35.6856
Zouk Mosbeh,Kesrouane,Mount Lebanon,Apartment,140,2,2,265000,33.9808,35.6856
Mtayleb,El Metn,Mount Lebanon,Apartment,300,4,5,685000,33.9006,35.6178
Hboub,Jbeil,Mount Lebanon,Apartment,195,3,4,150000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,Apartment,300,3,3,350000,34.1236,35.6455
Ghazir,Kesrouane,Mount Lebanon,Apartment,162,3,3,300000,33.9808,35.6856
Rabweh,El Metn,Mount Lebanon,Apartment,230,3,4,437000,33.9006,35.6178
Rabweh,El Metn,Mount Lebanon,Apartment,350,3,4,665000,33.9006,35.6178
Rabweh,El Metn,Mount Lebanon,Apartment,230,3,4,437000,33.9006,35.6178
Zalka,El Metn,Mount Lebanon,Apartment,153,3,3,285000,33.9006,35.6178
Halat,Jbeil,Mount Lebanon,House/Villa,324,3,3,850000,34.1236,35.6455
Blat,Jbeil,Mount Lebanon,Apartment,175,3,3,175000,34.1236,35.6455
Blat,Jbeil,Mount Lebanon,Apartment,165,3,3,165000,34.1236,35.6455
Aamchit,Jbeil,Mount Lebanon,Apartment,160,3,3,130000,34.1236,35.6455
Mtayleb,El Metn,Mount Lebanon,Apartment,340,3,4,750000,33.9006,35.6178
Baabda,Baabda,Mount Lebanon,Office,165,2,0,420000,33.8333,35.5442
Jaj,Jbeil,Mount Lebanon,Land,63000,0,0,4000000,34.1236,35.6455
Bsalim,El Metn,Mount Lebanon,Apartment,200,3,4,310000,33.9006,35.6178
Blat,Jbeil,Mount Lebanon,Apartment,350,4,4,650000,34.1236,35.6455
Shayle,Kesrouane,Mount Lebanon,Apartment,190,3,3,120000,33.9808,35.6856
Halat,Jbeil,Mount Lebanon,Apartment,255,3,3,425000,34.1236,35.6455
Sahel Alma,Kesrouane,Mount Lebanon,Apartment,200,3,3,350000,33.9808,35.6856
Baabdat,El Metn,Mount Lebanon,House/Villa,804,4,4,350000,33.9006,35.6178
Blat,Jbeil,Mount Lebanon,Land,880,0,0,250000,34.1236,35.6455
Mechmech,Jbeil,Mount Lebanon,Land,6760,0,0,249000,34.1236,35.6455
Jbeil,Jbeil,Mount Lebanon,Land,1058,0,0,400000,34.1236,35.6455
Bechmizzine,Koura,North,House/Villa,250,3,1,550000,34.3294,35.7931
Aamchit,Jbeil,Mount Lebanon,Apartment,140,3,2,160000,34.1236,35.6455
Jouret Al Ballout,El Metn,Mount Lebanon,Apartment,150,3,3,260000,33.9006,35.6178
Jbeil,Jbeil,Mount Lebanon,Shop,30,1,0,55000,34.1236,35.6455
Halat,Jbeil,Mount Lebanon,Apartment,140,3,3,170000,34.1236,35.6455
Rabieh,El Metn,Mount Lebanon,Land,3641,0,0,4000000,33.9006,35.6178
Faytroun,Kesrouane,Mount Lebanon,Chalet,110,2,2,115000,33.9808,35.6856
Dbayeh,El Metn,Mount Lebanon,Shop,150,1,0,675000,33.9006,35.6178
Jbeil,Jbeil,Mount Lebanon,Apartment,200,3,3,200000,34.1236,35.6455
Kaslik,Kesrouane,Mount Lebanon,Apartment,275,3,3,330000,33.9808,35.6856
Sahel Alma,Kesrouane,Mount Lebanon,Apartment,106,2,2,170000,33.9808,35.6856
Sahel Alma,Kesrouane,Mount Lebanon,Apartment,148,3,3,250000,33.9808,35.6856
kfarhbeib,Kesrouane,Mount Lebanon,Apartment,240,3,4,440000,33.9808,35.6856
Blat,Jbeil,Mount Lebanon,Apartment,175,3,3,120000,34.1236,35.6455
Mechmech,Jbeil,Mount Lebanon,House/Villa,190,3,2,265000,34.1236,35.6455
Hboub,Jbeil,Mount Lebanon,Land,1735,0,0,600000,34.1236,35.6455
Dik El Mehdi,El Metn,Mount Lebanon,Apartment,237,4,5,457500,33.9006,35.6178
Dik El Mehdi,El Metn,Mount Lebanon,Apartment,430,5,5,470000,33.9006,35.6178
Dik El Mehdi,El Metn,Mount Lebanon,Apartment,245,4,5,367500,33.9006,35.6178
Dik El Mehdi,El Metn,Mount Lebanon,Apartment,250,4,5,375000,33.9006,35.6178
Dik El Mehdi,El Metn,Mount Lebanon,Apartment,295,4,5,540000,33.9006,35.6178
Jbeil,Jbeil,Mount Lebanon,Chalet,135,2,2,1300000,34.1236,35.6455
Ajaltoun,Kesrouane,Mount Lebanon,House/Villa,918,14,9,2500000,33.9808,35.6856
Dbayeh,El Metn,Mount Lebanon,Office,82,1,0,230000,33.9006,35.6178
Ain Saadeh,El Metn,Mount Lebanon,House/Villa,750,5,6,3500000,33.9006,35.6178
Roumie,El Metn,Mount Lebanon,Land,1400,0,0,3500000,33.9006,35.6178
Achrafieh,Beirut,Beirut,Apartment,171,3,3,375000,33.8886,35.4955
Zalka,El Metn,Mount Lebanon,Office,80,1,0,280000,33.9006,35.6178
Faraya,Kesrouane,Mount Lebanon,Chalet,115,2,2,250000,33.9808,35.6856
Maameltein,Kesrouane,Mount Lebanon,Apartment,190,3,3,140000,33.9808,35.6856
Naccache,El Metn,Mount Lebanon,Apartment,147,3,2,270000,33.9006,35.6178
